codigo pais m49,codigo iso3,pais origen,anio,capitulo,valor dolares cif,valor dolares cif log,continente,region,bloque economico
724,ESP,España,2025,Productos químicos inorgánicos,4923729.86,6.692294217,Europa,Europa Meridional,OCDE
724,ESP,España,2025,"Reactores nucleares, calderas, máquinas y partes",111568261.74,8.047540667,Europa,Europa Meridional,OCDE
724,ESP,España,2025,Residuos industrias alimentarias. Alimentos para animales,25507077.12,7.406660695,Europa,Europa Meridional,OCDE
724,ESP,España,2025,TOTAL,1269458347.02,9.103618456,Europa,Europa Meridional,OCDE
275,PSE,Estado de Palestina,2025,TOTAL,6903.07,3.839042277,Asia,Asia Occidental,
840,USA,Estados Unidos de América,2025,Abonos,119206128.76,8.076298584,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,"Aceites esenciales, perfumería, cosméticos",129462722.09,8.112144734,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,Algodón,36418927.69,7.561327154,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,"Aparatos y material eléctrico, de grabación o imagen",428095701.91,8.631540868,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,Caucho y manufacturas,125220089.13,8.097674009,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,Cereales,2010708080.99,9.303349023,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,Cobre y sus manufacturas,3069047.09,6.487003552,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,Combustibles y aceites minerales y sus productos,4090837328.62,9.61181221,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,Disposiciones de tratamiento especial,6864849.55,6.836631024,América,América del Norte,OCDE
840,USA,Estados Unidos de América,2025,"Extractos curtientes, pinturas, tintas",103691962.51,8.015745094,América,América del Norte,OCDE
